id_transaccion,id_pedido,id_cliente,fecha,hora,sucursal,producto,categoria,precio_unitario,unidades,medio_pago,clima,promocion_activa,promocion_tipo,calificacion_satisfaccion
9490,3105,1064,2026-05-12,18,San Pedro,Cheesecake,postre,2176,1,tarjeta,soleado,0,,
9491,2683,910,2026-05-12,19,Escazu,Cappuccino,bebida_caliente,1702,1,tarjeta,lluvioso,1,descuento_10,
9492,2683,910,2026-05-12,19,Escazu,Cafe americano,bebida_caliente,1365,4,efectivo,lluvioso,1,descuento_10,
9493,459,168,2026-05-12,19,Heredia,Latte,bebida_caliente,1624,1,sinpe_movil,lluvioso,1,combo_postre,
9494,2530,860,2026-05-12,19,Heredia,Latte,bebida_caliente,1712,1,tarjeta,lluvioso,1,combo_postre,4.0
9495,2530,860,2026-05-12,19,Heredia,Tostada de aguacate,snack,1994,2,sinpe_movil,lluvioso,1,combo_postre,4.0
9496,2530,860,2026-05-12,19,Heredia,Cafe americano,bebida_caliente,1178,1,tarjeta,lluvioso,1,combo_postre,4.0
9497,7382,2495,2026-05-12,19,Heredia,Cafe americano,bebida_caliente,1149,1,tarjeta,lluvioso,1,combo_postre,
9498,2428,827,2026-05-12,19,San Pedro,Te helado,bebida_fria,1423,1,tarjeta,soleado,0,,
9499,312,115,2026-05-13,6,Cartago,Limonada,bebida_fria,1238,2,sinpe_movil,nublado,1,descuento_10,3.0
9500,987,368,2026-05-13,6,Escazu,Te helado,bebida_fria,1495,1,efectivo,soleado,1,2x1_bebidas,4.0
9501,4324,1489,2026-05-13,7,Cartago,Limonada,bebida_fria,1269,4,sinpe_movil,nublado,1,descuento_10,4.0
9502,3268,1125,2026-05-13,7,Escazu,Frappe,bebida_fria,2183,1,tarjeta,soleado,1,2x1_bebidas,
9503,3855,1331,2026-05-13,7,Escazu,Te helado,bebida_fria,1471,2,efectivo,soleado,1,2x1_bebidas,4.0
9504,7131,2418,2026-05-13,7,Escazu,Te helado,bebida_fria,1547,1,tarjeta,soleado,1,2x1_bebidas,3.0
9505,7716,2594,2026-05-13,7,Escazu,Frappe,bebida_fria,2036,2,sinpe_movil,soleado,1,2x1_bebidas,2.0
9506,1487,525,2026-05-13,7,Heredia,Limonada,bebida_fria,1241,3,sinpe_movil,soleado,0,,4.0
9507,1840,644,2026-05-13,7,San Pedro,Frappe,bebida_fria,2023,1,sinpe_movil,nublado,0,,3.0
9508,1840,644,2026-05-13,7,San Pedro,Tostada de aguacate,snack,2022,1,tarjeta,nublado,0,,3.0
9509,1840,644,2026-05-13,7,San Pedro,Limonada,bebida_fria,1292,1,sinpe_movil,nublado,0,,3.0
9510,2344,796,2026-05-13,7,San Pedro,Te helado,bebida_fria,1377,1,tarjeta,nublado,0,,
9511,151,51,2026-05-13,8,Cartago,Cafe americano,bebida_caliente,1123,2,tarjeta,nublado,1,descuento_10,4.0
9512,3036,1033,2026-05-13,8,Cartago,Te helado,bebida_fria,1339,2,sinpe_movil,nublado,1,descuento_10,
9513,3604,1234,2026-05-13,8,Cartago,Cafe americano,bebida_caliente,1258,1,efectivo,nublado,1,descuento_10,
9514,3604,1234,2026-05-13,8,Cartago,Brownie,postre,1702,1,sinpe_movil,nublado,1,descuento_10,
9515,4063,1402,2026-05-13,8,Cartago,Latte,bebida_caliente,1657,1,sinpe_movil,nublado,1,descuento_10,
9516,5130,1754,2026-05-13,8,Cartago,Frappe,bebida_fria,1793,2,sinpe_movil,nublado,1,descuento_10,
9517,5130,1754,2026-05-13,8,Cartago,Cheesecake,postre,2129,4,sinpe_movil,nublado,1,descuento_10,
9518,3412,1179,2026-05-13,8,Escazu,Latte,bebida_caliente,1865,1,efectivo,soleado,1,2x1_bebidas,
9519,5001,1721,2026-05-13,8,Escazu,Limonada,bebida_fria,1458,3,efectivo,soleado,1,2x1_bebidas,
9520,5001,1721,2026-05-13,8,Escazu,Galleta,postre,949,2,tarjeta,soleado,1,2x1_bebidas,
9521,5001,1721,2026-05-13,8,Escazu,Cheesecake,postre,2489,1,tarjeta,soleado,1,2x1_bebidas,
9522,7042,2385,2026-05-13,8,Escazu,Limonada,bebida_fria,1408,2,sinpe_movil,soleado,1,2x1_bebidas,
9523,7042,2385,2026-05-13,8,Escazu,Chocolate caliente,bebida_caliente,1844,2,tarjeta,soleado,1,2x1_bebidas,
9524,4648,1576,2026-05-13,8,Heredia,Frappe,bebida_fria,1846,1,sinpe_movil,soleado,0,,
9525,4648,1576,2026-05-13,8,Heredia,Te helado,bebida_fria,1347,1,tarjeta,soleado,0,,
9526,6124,2085,2026-05-13,8,San Pedro,Cappuccino,bebida_caliente,1702,1,tarjeta,nublado,0,,
9527,6124,2085,2026-05-13,8,San Pedro,Chocolate caliente,bebida_caliente,1724,1,tarjeta,nublado,0,,
9528,6228,2124,2026-05-13,8,San Pedro,Cappuccino,bebida_caliente,1611,1,tarjeta,nublado,0,,4.0
9529,6558,2217,2026-05-13,8,San Pedro,Limonada,bebida_fria,1275,1,efectivo,nublado,0,,
9530,2278,779,2026-05-13,9,Escazu,Limonada,bebida_fria,1425,3,sinpe_movil,soleado,1,2x1_bebidas,4.0
9531,2278,779,2026-05-13,9,Escazu,Limonada,bebida_fria,1380,1,sinpe_movil,soleado,1,2x1_bebidas,4.0
9532,2473,840,2026-05-13,9,Escazu,Cappuccino,bebida_caliente,1802,2,efectivo,soleado,1,2x1_bebidas,3.0
9533,2473,840,2026-05-13,9,Escazu,Brownie,postre,1955,2,sinpe_movil,soleado,1,2x1_bebidas,3.0
9534,140,48,2026-05-13,9,Heredia,Te helado,bebida_fria,1373,1,tarjeta,soleado,0,,
9535,4735,1612,2026-05-13,9,San Pedro,Limonada,bebida_fria,1252,1,efectivo,nublado,0,,3.0
9536,4900,1681,2026-05-13,10,Escazu,Limonada,bebida_fria,1470,2,efectivo,soleado,1,2x1_bebidas,5.0
9537,7139,2421,2026-05-13,10,Escazu,Cafe americano,bebida_caliente,1272,1,tarjeta,soleado,1,2x1_bebidas,5.0
9538,7139,2421,2026-05-13,10,Escazu,Chocolate caliente,bebida_caliente,1830,1,efectivo,soleado,1,2x1_bebidas,5.0
9539,4965,1712,2026-05-13,10,San Pedro,Cafe americano,bebida_caliente,1165,1,efectivo,nublado,0,,
9540,236,87,2026-05-13,11,Cartago,Te helado,bebida_fria,1321,2,sinpe_movil,nublado,1,descuento_10,
9541,2628,892,2026-05-13,12,Escazu,Cafe americano,bebida_caliente,1334,2,tarjeta,soleado,1,2x1_bebidas,
9542,1111,410,2026-05-13,12,San Pedro,Cappuccino,bebida_caliente,1635,1,efectivo,nublado,0,,
9543,1111,410,2026-05-13,12,San Pedro,Tostada de aguacate,snack,2227,2,efectivo,nublado,0,,
9544,1111,410,2026-05-13,12,San Pedro,Cafe americano,bebida_caliente,1231,1,tarjeta,nublado,0,,
9545,7306,2476,2026-05-13,12,San Pedro,Chocolate caliente,bebida_caliente,1662,2,efectivo,nublado,0,,
9546,7306,2476,2026-05-13,12,San Pedro,Galleta,postre,904,1,sinpe_movil,nublado,0,,
9547,2388,810,2026-05-13,13,Cartago,Frappe,bebida_fria,1688,2,tarjeta,nublado,1,descuento_10,
9548,2388,810,2026-05-13,13,Cartago,Tostada de aguacate,snack,1954,1,tarjeta,nublado,1,descuento_10,
9549,2388,810,2026-05-13,13,Cartago,Te helado,bebida_fria,1341,1,sinpe_movil,nublado,1,descuento_10,
9550,4196,1449,2026-05-13,13,Cartago,Te helado,bebida_fria,1392,2,efectivo,nublado,1,descuento_10,
9551,4403,1505,2026-05-13,13,Cartago,Frappe,bebida_fria,1835,3,sinpe_movil,nublado,1,descuento_10,
9552,4403,1505,2026-05-13,13,Cartago,Sandwich,snack,2381,1,efectivo,nublado,1,descuento_10,
9553,4403,1505,2026-05-13,13,Cartago,Frappe,bebida_fria,1794,2,tarjeta,nublado,1,descuento_10,
9554,4472,1521,2026-05-13,13,Cartago,Frappe,bebida_fria,1811,1,tarjeta,nublado,1,descuento_10,
9555,7301,2472,2026-05-13,13,Cartago,Cafe americano,bebida_caliente,1073,1,efectivo,nublado,1,descuento_10,
9556,7301,2472,2026-05-13,13,Cartago,Sandwich,snack,2395,3,efectivo,nublado,1,descuento_10,
9557,6172,2101,2026-05-13,13,Escazu,Cappuccino,bebida_caliente,1841,2,tarjeta,soleado,1,2x1_bebidas,
9558,6172,2101,2026-05-13,13,Escazu,Tostada de aguacate,snack,2269,2,tarjeta,soleado,1,2x1_bebidas,
9559,1120,412,2026-05-13,13,Heredia,Limonada,bebida_fria,1308,1,tarjeta,soleado,0,,4.0
9560,1120,412,2026-05-13,13,Heredia,Croissant,postre,1383,1,sinpe_movil,soleado,0,,4.0
9561,495,189,2026-05-13,13,San Pedro,Frappe,bebida_fria,1896,1,tarjeta,nublado,0,,
9562,6526,2207,2026-05-13,13,San Pedro,Latte,bebida_caliente,1784,1,tarjeta,nublado,0,,
9563,2767,940,2026-05-13,14,Heredia,Cappuccino,bebida_caliente,1550,1,sinpe_movil,soleado,0,,4.0
9564,1549,547,2026-05-13,15,Cartago,Te helado,bebida_fria,1356,4,tarjeta,nublado,1,descuento_10,
9565,1549,547,2026-05-13,15,Cartago,Te helado,bebida_fria,1360,1,efectivo,nublado,1,descuento_10,
9566,5707,1951,2026-05-13,15,Heredia,Te helado,bebida_fria,1361,1,tarjeta,soleado,0,,
9567,1478,523,2026-05-13,16,Cartago,Frappe,bebida_fria,1880,2,tarjeta,nublado,1,descuento_10,
9568,5089,1746,2026-05-13,16,Cartago,Te helado,bebida_fria,1333,2,efectivo,nublado,1,descuento_10,
9569,5089,1746,2026-05-13,16,Cartago,Cappuccino,bebida_caliente,1501,2,tarjeta,nublado,1,descuento_10,
9570,7559,2543,2026-05-13,16,Cartago,Frappe,bebida_fria,1770,2,tarjeta,nublado,1,descuento_10,4.0
9571,3298,1137,2026-05-13,16,Heredia,Te helado,bebida_fria,1302,1,sinpe_movil,soleado,0,,
9572,1764,619,2026-05-13,16,San Pedro,Cappuccino,bebida_caliente,1693,1,efectivo,nublado,0,,
9573,5478,1876,2026-05-13,17,Cartago,Te helado,bebida_fria,1406,2,tarjeta,nublado,1,descuento_10,3.0
9574,1809,636,2026-05-13,17,Escazu,Frappe,bebida_fria,2080,2,efectivo,soleado,1,2x1_bebidas,
9575,3069,1052,2026-05-13,17,Escazu,Te helado,bebida_fria,1600,1,tarjeta,soleado,1,2x1_bebidas,
9576,3069,1052,2026-05-13,17,Escazu,Galleta,postre,974,2,tarjeta,soleado,1,2x1_bebidas,
9577,3069,1052,2026-05-13,17,Escazu,Frappe,bebida_fria,2090,1,sinpe_movil,soleado,1,2x1_bebidas,
9578,7313,2478,2026-05-13,17,Escazu,Cappuccino,bebida_caliente,1817,1,sinpe_movil,soleado,1,2x1_bebidas,4.0
9579,5354,1835,2026-05-13,17,Heredia,Te helado,bebida_fria,1392,1,sinpe_movil,soleado,0,,
9580,7686,2587,2026-05-13,17,Heredia,Te helado,bebida_fria,1341,1,tarjeta,soleado,0,,
9581,7686,2587,2026-05-13,17,Heredia,Sandwich,snack,2497,1,sinpe_movil,soleado,0,,
9582,7686,2587,2026-05-13,17,Heredia,Latte,bebida_caliente,1686,1,tarjeta,soleado,0,,
9583,1611,564,2026-05-13,17,San Pedro,Frappe,bebida_fria,1941,1,sinpe_movil,nublado,0,,4.0
9584,1611,564,2026-05-13,17,San Pedro,Tostada de aguacate,snack,2081,1,tarjeta,nublado,0,,4.0
9585,4043,1396,2026-05-13,17,San Pedro,Cappuccino,bebida_caliente,1563,1,sinpe_movil,nublado,0,,3.0
9586,6707,2268,2026-05-13,17,San Pedro,Latte,bebida_caliente,1667,1,sinpe_movil,nublado,0,,
9587,6987,2369,2026-05-13,17,San Pedro,Chocolate caliente,bebida_caliente,1574,1,sinpe_movil,nublado,0,,
9588,3664,1267,2026-05-13,18,Escazu,Te helado,bebida_fria,1568,1,tarjeta,soleado,1,2x1_bebidas,
9589,3664,1267,2026-05-13,18,Escazu,Brownie,postre,1878,4,tarjeta,soleado,1,2x1_bebidas,
9590,1032,384,2026-05-13,18,San Pedro,Frappe,bebida_fria,1941,1,sinpe_movil,nublado,0,,
9591,1369,487,2026-05-13,18,San Pedro,Frappe,bebida_fria,1938,1,tarjeta,nublado,0,,3.0
9592,1369,487,2026-05-13,18,San Pedro,Cafe americano,bebida_caliente,1170,1,efectivo,nublado,0,,3.0
9593,1369,487,2026-05-13,18,San Pedro,Croissant,postre,1435,3,tarjeta,nublado,0,,3.0
9594,1711,601,2026-05-13,18,San Pedro,Chocolate caliente,bebida_caliente,1661,1,sinpe_movil,nublado,0,,
9595,1711,601,2026-05-13,18,San Pedro,Frappe,bebida_fria,1901,1,tarjeta,nublado,0,,
9596,1940,672,2026-05-13,18,San Pedro,Te helado,bebida_fria,1356,1,tarjeta,nublado,0,,
9597,6221,2122,2026-05-13,18,San Pedro,Frappe,bebida_fria,1851,1,efectivo,nublado,0,,
9598,93,35,2026-05-13,19,Cartago,Chocolate caliente,bebida_caliente,1574,1,efectivo,nublado,1,descuento_10,
9599,4523,1530,2026-05-13,19,Heredia,Limonada,bebida_fria,1221,1,tarjeta,soleado,0,,
9600,4533,1534,2026-05-14,6,Cartago,Cappuccino,bebida_caliente,1512,1,tarjeta,lluvioso,0,,
9601,3645,1258,2026-05-14,6,Heredia,Cafe americano,bebida_caliente,1202,1,efectivo,soleado,0,,
9602,413,153,2026-05-14,7,Cartago,Chocolate caliente,bebida_caliente,1515,1,sinpe_movil,lluvioso,0,,
9603,413,153,2026-05-14,7,Cartago,Brownie,postre,1667,1,sinpe_movil,lluvioso,0,,
9604,2203,751,2026-05-14,7,Cartago,Limonada,bebida_fria,1239,1,efectivo,lluvioso,0,,4.0
9605,7691,2590,2026-05-14,7,Cartago,Cafe americano,bebida_caliente,1172,1,sinpe_movil,lluvioso,0,,5.0
9606,13,6,2026-05-14,7,Escazu,Limonada,bebida_fria,1452,1,tarjeta,soleado,1,combo_postre,
9607,4295,1478,2026-05-14,7,Escazu,Limonada,bebida_fria,1432,1,tarjeta,soleado,1,combo_postre,
9608,6439,2183,2026-05-14,7,Escazu,Frappe,bebida_fria,2131,2,efectivo,soleado,1,combo_postre,
9609,7076,2401,2026-05-14,7,Escazu,Frappe,bebida_fria,2144,1,efectivo,soleado,1,combo_postre,
9610,7076,2401,2026-05-14,7,Escazu,Te helado,bebida_fria,1552,2,tarjeta,soleado,1,combo_postre,
9611,1773,625,2026-05-14,7,Heredia,Frappe,bebida_fria,1783,1,tarjeta,soleado,0,,
9612,1773,625,2026-05-14,7,Heredia,Galleta,postre,887,1,tarjeta,soleado,0,,
9613,2551,864,2026-05-14,7,Heredia,Latte,bebida_caliente,1708,1,tarjeta,soleado,0,,
9614,2551,864,2026-05-14,7,Heredia,Te helado,bebida_fria,1337,1,tarjeta,soleado,0,,
9615,5338,1828,2026-05-14,7,Heredia,Frappe,bebida_fria,1757,2,sinpe_movil,soleado,0,,
9616,5338,1828,2026-05-14,7,Heredia,Cheesecake,postre,2034,1,sinpe_movil,soleado,0,,
9617,5369,1838,2026-05-14,7,Heredia,Cappuccino,bebida_caliente,1598,2,efectivo,soleado,0,,
9618,5369,1838,2026-05-14,7,Heredia,Sandwich,snack,2390,1,tarjeta,soleado,0,,
9619,5369,1838,2026-05-14,7,Heredia,Latte,bebida_caliente,1694,1,efectivo,soleado,0,,
9620,2843,963,2026-05-14,7,San Pedro,Latte,bebida_caliente,1742,1,sinpe_movil,lluvioso,0,,3.0
9621,5847,1995,2026-05-14,7,San Pedro,Te helado,bebida_fria,1427,1,efectivo,lluvioso,0,,
9622,5847,1995,2026-05-14,7,San Pedro,Limonada,bebida_fria,1259,1,tarjeta,lluvioso,0,,
9623,5884,2006,2026-05-14,7,San Pedro,Frappe,bebida_fria,1911,1,efectivo,lluvioso,0,,
9624,6077,2073,2026-05-14,8,Cartago,Cafe americano,bebida_caliente,1175,1,sinpe_movil,lluvioso,0,,
9625,6337,2159,2026-05-14,8,Cartago,Chocolate caliente,bebida_caliente,1519,2,sinpe_movil,lluvioso,0,,
9626,6337,2159,2026-05-14,8,Cartago,Cafe americano,bebida_caliente,1100,3,sinpe_movil,lluvioso,0,,
9627,598,228,2026-05-14,8,Escazu,Limonada,bebida_fria,1522,1,efectivo,soleado,1,combo_postre,
9628,748,281,2026-05-14,8,Escazu,Limonada,bebida_fria,1418,2,efectivo,soleado,1,combo_postre,
9629,748,281,2026-05-14,8,Escazu,Brownie,postre,1929,1,sinpe_movil,soleado,1,combo_postre,
9630,230,85,2026-05-14,8,Heredia,Cafe americano,bebida_caliente,1183,1,sinpe_movil,soleado,0,,
9631,676,261,2026-05-14,8,Heredia,Frappe,bebida_fria,1789,1,sinpe_movil,soleado,0,,
9632,1952,674,2026-05-14,8,Heredia,Limonada,bebida_fria,1257,1,sinpe_movil,soleado,0,,
9633,1952,674,2026-05-14,8,Heredia,Brownie,postre,1873,1,sinpe_movil,soleado,0,,
9634,2811,949,2026-05-14,8,Heredia,Te helado,bebida_fria,1374,2,efectivo,soleado,0,,
9635,2811,949,2026-05-14,8,Heredia,Cheesecake,postre,2099,1,tarjeta,soleado,0,,
9636,4892,1678,2026-05-14,8,Heredia,Te helado,bebida_fria,1305,3,sinpe_movil,soleado,0,,4.0
9637,5474,1874,2026-05-14,8,Heredia,Limonada,bebida_fria,1234,1,sinpe_movil,soleado,0,,
9638,2051,703,2026-05-14,8,San Pedro,Cappuccino,bebida_caliente,1554,3,tarjeta,lluvioso,0,,
9639,884,335,2026-05-14,9,Escazu,Frappe,bebida_fria,2016,2,sinpe_movil,soleado,1,combo_postre,
9640,2850,965,2026-05-14,9,Escazu,Frappe,bebida_fria,2051,2,sinpe_movil,soleado,1,combo_postre,3.0
9641,5568,1907,2026-05-14,9,Escazu,Frappe,bebida_fria,2134,2,sinpe_movil,soleado,1,combo_postre,
9642,5568,1907,2026-05-14,9,Escazu,Tostada de aguacate,snack,2278,2,sinpe_movil,soleado,1,combo_postre,
9643,5568,1907,2026-05-14,9,Escazu,Frappe,bebida_fria,2114,3,tarjeta,soleado,1,combo_postre,
9644,1138,417,2026-05-14,9,Heredia,Chocolate caliente,bebida_caliente,1590,1,sinpe_movil,soleado,0,,4.0
9645,1138,417,2026-05-14,9,Heredia,Latte,bebida_caliente,1608,1,tarjeta,soleado,0,,4.0
9646,1138,417,2026-05-14,9,Heredia,Cheesecake,postre,2199,1,efectivo,soleado,0,,4.0
9647,2281,782,2026-05-14,9,Heredia,Limonada,bebida_fria,1282,2,sinpe_movil,soleado,0,,
9648,4357,1496,2026-05-14,9,San Pedro,Te helado,bebida_fria,1337,1,sinpe_movil,lluvioso,0,,3.0
9649,4357,1496,2026-05-14,9,San Pedro,Brownie,postre,1925,3,efectivo,lluvioso,0,,3.0
9650,6702,2266,2026-05-14,9,San Pedro,Frappe,bebida_fria,1857,1,efectivo,lluvioso,0,,3.0
9651,1974,681,2026-05-14,10,Cartago,Latte,bebida_caliente,1603,3,tarjeta,lluvioso,0,,
9652,4807,1637,2026-05-14,11,Escazu,Limonada,bebida_fria,1445,2,sinpe_movil,soleado,1,combo_postre,
9653,7645,2574,2026-05-14,11,San Pedro,Limonada,bebida_fria,1358,1,efectivo,lluvioso,0,,
9654,7645,2574,2026-05-14,11,San Pedro,Limonada,bebida_fria,1335,1,tarjeta,lluvioso,0,,
9655,1286,466,2026-05-14,12,Cartago,Te helado,bebida_fria,1313,1,efectivo,lluvioso,0,,
9656,1286,466,2026-05-14,12,Cartago,Cheesecake,postre,2184,2,tarjeta,lluvioso,0,,
9657,2061,706,2026-05-14,12,Cartago,Chocolate caliente,bebida_caliente,1565,1,tarjeta,lluvioso,0,,5.0
9658,1427,503,2026-05-14,12,Escazu,Cappuccino,bebida_caliente,1711,1,sinpe_movil,soleado,1,combo_postre,
9659,4525,1531,2026-05-14,12,Heredia,Frappe,bebida_fria,1853,1,sinpe_movil,soleado,0,,
9660,7309,2477,2026-05-14,13,Cartago,Cappuccino,bebida_caliente,1582,2,tarjeta,lluvioso,0,,
9661,1728,607,2026-05-14,13,Escazu,Latte,bebida_caliente,1913,1,sinpe_movil,soleado,1,combo_postre,
9662,6694,2263,2026-05-14,13,Heredia,Cappuccino,bebida_caliente,1547,1,efectivo,soleado,0,,4.0
9663,2359,797,2026-05-14,14,Escazu,Te helado,bebida_fria,1531,1,tarjeta,soleado,1,combo_postre,
9664,2359,797,2026-05-14,14,Escazu,Cappuccino,bebida_caliente,1723,2,tarjeta,soleado,1,combo_postre,
9665,7090,2407,2026-05-14,14,Heredia,Limonada,bebida_fria,1240,1,tarjeta,soleado,0,,
9666,7090,2407,2026-05-14,14,Heredia,Cheesecake,postre,2192,1,sinpe_movil,soleado,0,,
9667,1374,488,2026-05-14,14,San Pedro,Cappuccino,bebida_caliente,1516,1,tarjeta,lluvioso,0,,
9668,1788,628,2026-05-14,15,Cartago,Cappuccino,bebida_caliente,1466,2,efectivo,lluvioso,0,,
9669,6647,2253,2026-05-14,15,San Pedro,Limonada,bebida_fria,1279,2,efectivo,lluvioso,0,,
9670,3114,1067,2026-05-14,16,Cartago,Chocolate caliente,bebida_caliente,1586,1,tarjeta,lluvioso,0,,
9671,3114,1067,2026-05-14,16,Cartago,Te helado,bebida_fria,1259,1,efectivo,lluvioso,0,,
9672,6267,2138,2026-05-14,16,Cartago,Te helado,bebida_fria,1358,1,tarjeta,lluvioso,0,,4.0
9673,7658,2577,2026-05-14,16,Cartago,Latte,bebida_caliente,1689,1,efectivo,lluvioso,0,,
9674,7658,2577,2026-05-14,16,Cartago,Brownie,postre,1778,1,tarjeta,lluvioso,0,,
9675,2657,899,2026-05-14,16,Escazu,Frappe,bebida_fria,2041,2,tarjeta,soleado,1,combo_postre,
9676,1556,548,2026-05-14,16,Heredia,Limonada,bebida_fria,1211,2,efectivo,soleado,0,,3.0
9677,2191,749,2026-05-14,16,Heredia,Frappe,bebida_fria,1916,1,efectivo,soleado,0,,4.0
9678,2367,800,2026-05-14,16,Heredia,Cappuccino,bebida_caliente,1569,1,efectivo,soleado,0,,
9679,2367,800,2026-05-14,16,Heredia,Cheesecake,postre,2060,1,efectivo,soleado,0,,
9680,5210,1782,2026-05-14,17,Cartago,Chocolate caliente,bebida_caliente,1505,2,sinpe_movil,lluvioso,0,,
9681,7424,2503,2026-05-14,17,Cartago,Cappuccino,bebida_caliente,1447,1,sinpe_movil,lluvioso,0,,
9682,7424,2503,2026-05-14,17,Cartago,Sandwich,snack,2299,1,efectivo,lluvioso,0,,
9683,817,309,2026-05-14,17,Escazu,Limonada,bebida_fria,1405,1,tarjeta,soleado,1,combo_postre,4.0
9684,3535,1214,2026-05-14,17,Heredia,Latte,bebida_caliente,1602,1,tarjeta,soleado,0,,
9685,4382,1502,2026-05-14,17,Heredia,Limonada,bebida_fria,1234,3,sinpe_movil,soleado,0,,5.0
9686,3911,1348,2026-05-14,17,San Pedro,Chocolate caliente,bebida_caliente,1618,1,tarjeta,lluvioso,0,,4.0
9687,3911,1348,2026-05-14,17,San Pedro,Croissant,postre,1502,1,tarjeta,lluvioso,0,,4.0
9688,4354,1495,2026-05-14,17,San Pedro,Frappe,bebida_fria,1831,1,efectivo,lluvioso,0,,
9689,4354,1495,2026-05-14,17,San Pedro,Brownie,postre,1731,1,tarjeta,lluvioso,0,,
9690,870,330,2026-05-14,18,Cartago,Te helado,bebida_fria,1280,1,sinpe_movil,lluvioso,0,,
9691,1199,433,2026-05-14,18,Cartago,Limonada,bebida_fria,1258,3,efectivo,lluvioso,0,,
9692,1199,433,2026-05-14,18,Cartago,Sandwich,snack,2408,1,efectivo,lluvioso,0,,
9693,7591,2560,2026-05-14,18,Cartago,Cafe americano,bebida_caliente,1110,2,efectivo,lluvioso,0,,
9694,46,18,2026-05-14,18,Escazu,Chocolate caliente,bebida_caliente,1811,4,sinpe_movil,soleado,1,combo_postre,
9695,2520,855,2026-05-14,18,Escazu,Limonada,bebida_fria,1410,2,sinpe_movil,soleado,1,combo_postre,5.0
9696,2520,855,2026-05-14,18,Escazu,Cafe americano,bebida_caliente,1305,1,efectivo,soleado,1,combo_postre,5.0
9697,1289,467,2026-05-14,18,Heredia,Cappuccino,bebida_caliente,1571,1,tarjeta,soleado,0,,4.0
9698,4449,1515,2026-05-14,18,Heredia,Cappuccino,bebida_caliente,1563,1,tarjeta,soleado,0,,
9699,4449,1515,2026-05-14,18,Heredia,Latte,bebida_caliente,1568,1,tarjeta,soleado,0,,
9700,1238,448,2026-05-14,18,San Pedro,Cappuccino,bebida_caliente,1509,1,sinpe_movil,lluvioso,0,,
9701,3078,1057,2026-05-14,18,San Pedro,Chocolate caliente,bebida_caliente,1736,1,sinpe_movil,lluvioso,0,,
9702,4302,1480,2026-05-14,18,San Pedro,Cafe americano,bebida_caliente,1109,1,efectivo,lluvioso,0,,
9703,7631,2571,2026-05-14,18,San Pedro,Latte,bebida_caliente,1691,1,sinpe_movil,lluvioso,0,,
9704,1022,381,2026-05-14,19,Escazu,Cafe americano,bebida_caliente,1355,2,efectivo,soleado,1,combo_postre,
9705,2266,775,2026-05-14,19,Escazu,Limonada,bebida_fria,1367,1,tarjeta,soleado,1,combo_postre,
9706,358,133,2026-05-14,19,Heredia,Cafe americano,bebida_caliente,1198,3,tarjeta,soleado,0,,
9707,4096,1409,2026-05-14,19,Heredia,Limonada,bebida_fria,1257,1,tarjeta,soleado,0,,4.0
9708,2531,860,2026-05-15,6,Heredia,Limonada,bebida_fria,1279,2,tarjeta,lluvioso,1,descuento_10,
9709,2531,860,2026-05-15,6,Heredia,Cheesecake,postre,2152,2,sinpe_movil,lluvioso,1,descuento_10,
9710,813,307,2026-05-15,7,Escazu,Cafe americano,bebida_caliente,1339,1,efectivo,lluvioso,1,2x1_bebidas,
9711,2238,765,2026-05-15,7,Escazu,Te helado,bebida_fria,1547,2,tarjeta,lluvioso,1,2x1_bebidas,
9712,2238,765,2026-05-15,7,Escazu,Cafe americano,bebida_caliente,1349,1,efectivo,lluvioso,1,2x1_bebidas,
9713,5131,1754,2026-05-15,7,Escazu,Te helado,bebida_fria,1607,1,efectivo,lluvioso,1,2x1_bebidas,
9714,7502,2526,2026-05-15,7,Escazu,Limonada,bebida_fria,1551,2,tarjeta,lluvioso,1,2x1_bebidas,
9715,7502,2526,2026-05-15,7,Escazu,Galleta,postre,940,1,tarjeta,lluvioso,1,2x1_bebidas,
9716,1153,420,2026-05-15,7,Heredia,Frappe,bebida_fria,1833,1,efectivo,lluvioso,1,descuento_10,4.0
9717,1515,535,2026-05-15,7,Heredia,Chocolate caliente,bebida_caliente,1624,2,tarjeta,lluvioso,1,descuento_10,
9718,2962,994,2026-05-15,7,Heredia,Frappe,bebida_fria,1881,1,tarjeta,lluvioso,1,descuento_10,
9719,5343,1831,2026-05-15,7,Heredia,Te helado,bebida_fria,1352,4,efectivo,lluvioso,1,descuento_10,
9720,5343,1831,2026-05-15,7,Heredia,Cappuccino,bebida_caliente,1579,3,efectivo,lluvioso,1,descuento_10,
9721,5343,1831,2026-05-15,7,Heredia,Cafe americano,bebida_caliente,1146,2,efectivo,lluvioso,1,descuento_10,
9722,7543,2540,2026-05-15,7,Heredia,Frappe,bebida_fria,1817,1,tarjeta,lluvioso,1,descuento_10,
9723,1020,379,2026-05-15,7,San Pedro,Frappe,bebida_fria,1906,1,sinpe_movil,lluvioso,0,,3.0
9724,1312,472,2026-05-15,7,San Pedro,Limonada,bebida_fria,1360,1,efectivo,lluvioso,0,,3.0
9725,1312,472,2026-05-15,7,San Pedro,Sandwich,snack,2477,1,tarjeta,lluvioso,0,,3.0
9726,3303,1138,2026-05-15,7,San Pedro,Chocolate caliente,bebida_caliente,1583,1,efectivo,lluvioso,0,,
